id,name,votes,elected,age,party,marital status,number of kids,postal number,occupation,a5,c5,a6,c6,a7,c7,a8,c8,a9,c9,a10,c10,a11,c11,a12,c12,a13,c13,a14,c14,a15,c15,a16,c16,a17,c17,a18,c18,a19,c19,a20,c20,a21,c21,a22,c22,a23,c23,a24,c24,a25,c25,a26,c26,a27,c27,a28,c28,a29,c29,a30,c30,themes,short,long
120498061,Lars Brunke,36,False,61,B,Enlig,2,2670 Greve,IT udvikler,3,,0,,4,,1,Alle borgere i kommunen har glæde af en effektiv kystsikring.,4,Alle har glæde af en ren strand. Både borgerne i kommunen og andre der benytter stranden.,4,Trafiksikkerheden skal øges og støjen skal begrænses. Dette kan gøre forholdvis billigt.Den dyre løsning er ikke den man i Greves kommunalbestyrelse går efter. Det gør vi heller ikke i Radikale Venstre.,4,Der skal være let adgang til at afgive sin stemme for alle.,0,,3,,4,,4,"Begge dele er muligt. Vi i Radikale Venstre vil fordoble Greves natur og sikre, at grøn omstilling bliver tænkt ind i al byudvikling.",3,"Enig, men det vil ikke kræve besparelser.",1,Der bruges ikke mange penge for nuværende.,4,,0,,3,,0,"Det er den anden vej rundt. Kvalitet koster penge.  Effektivisering på området har sparet alt for meget de sidste mange år,  hvilket har gjort det billiger, men med meget dårligere kvalitet til følge.",4,,1,,3,,4,Danmark lever af uddannede og kloge borgere.Et Danmark uden uddannelse er et fattigt land.,3,,2,,0,Greve er en af de kommunen er har laveste skatteprocent i Danmark. Dette koster velfærd mv. da pengene er små.,4,,4,,"Trafik, Miljø og klima, Kultur,  idræt og fritid, Skole/dagtilbud for børn","Jeg stiller op, fordi jeg ønsker et Greve, hvor mennesker og natur trives side om side. Et Greve, der tør tænke langsigtet - og hvor fællesskab og ansvar går hånd i hånd.","Jeg stiller op, fordi Greve skal være et sted, hvor børn trives, unge kan skabe deres fremtid, og naturen får plads til at vokse.Skoler og trivsel:Jeg vil styrke folkeskolen og skabe bedre læringsmiljøer, hvor lærere har lyst til at blive - og børn har lyst til at lære. Skolegårde skal være grønne, levende og fulde af leg, og børn med trivselsudfordringer skal have hjælp tidligt.Unge i Greve:Unge skal kunne blive i Greve - med råd til egen bolig, et nyt kollegium og steder, hvor de kan mødes, skabe og være sammen. Jeg vil støtte ungestyrede kultur- og fritidshuse og skabe flere veje til uddannelse og job lokalt.Natur og klima:Jeg vil fordoble Greves natur - med nye skove, parker og grønne byrum. Den grønne omstilling skal være fundamentet for al udvikling, så vi både beskytter klimaet og gør Greve smukkere og mere levende."
6611540,Lars Bjarne Nielsen,139,False,70,B,Gift,2,2670 Greve,Biolog,4,"Børneområdet i Greve er overprioriteret og især i forhold til ældreområdet, og der kan derfor godt spares lidt på områder. Men ældre skal have støtte til at klare sig. Kernevelfærden skal være i orden.",0,"Skolerne er underfinansieret.Der skal skaffes penge til 2-lærerordning i 1.-3. klasse, til renovering af bygninger og til nye bogsamlinger.Undervisningsmiljøerne skal være ordentlige, der skal være lærere til at støtte matematik og læsning, og der skal være traditionelle bøger, som gør det nemmere og mere overskueligt at læse.Vi skal derudover sætte ind med bedre støtte til børn med skolevanskeligheder. Helst med en ny specialskole.",2,"Begge områder skal være i orden. Vi kan overføre nogle midler fra ældre til børneområdet, og der kan sandsynligvis findes besparelser rundt omkring. Er dette ikke nok, må skatten sættes lidt op. Vi SKAL give børnene en bedre skolegang. Og vi SKAL give børn med særlige behov bedre støtte.",3,"At have hus ved kysten er en kalkuleret risiko. Det har givet store værdistigninger i mange år, men alle har vidst de sidste 20 år, at klimaet ville blive varmere og vejret voldsommere. Samt, at havvandet ville stige.Når det er sagt, bør der etableres en statslig fond til kystsikring, som kan give en vis støtte til kystsikring. Denne bør gives efter en risikovurdering.",1,"De kommunalt ejede områder af stranden skal holdes af kommunen, mens resten, størsteparten, er privatejet. Grundejerne skal som et minimum bidrage til strandrensningen.",2,"Strandvejen skal gøres 1-sporet i begge retninger, men det behøver ikke at blive meget dyrt. Det er en falsk dichotomi.Der kan males streger til fodgænger- og cykelfelter, og der kan sættes blomsterkummer op og males P-pladser for et beløb, der koster en brøkdel af det, COWIs  rapport har angivet for en klimastrandvej.",4,"Det var forkert at fjerne valgstederne ved sidste valg. Det fik betydning for valgresultatet. Det er en sejr for demokratiet, at der er genindført 2 valgsteder. Især det i Hundige.",3,"Der må menes flere ladestandere på P-pladserne? For el-biler er ikke forment adgang til de kommunale P-pladser,Ja. Vi skal konstant være lidt foran behovet for ladestandere, for det er med til at sikre omstilling fra fossilt brændstof til el.",4,"Vi mangler cykelstier og sikre fodgængerområder flere steder, og der har allerede været en dødsulykke for meget. Vi skal ikke have flere.Greve har fra fødslen en god infrastruktur med et udbredt stisystem, men vi skal have lukket de sorte huller.",1,"Klimaforanstaltninger er vigtige, men der er mange projekter i gang, så vi skal afvente en evaluering.Vi kan især sætte ind ved at reducere hastigheden på vejene, sikre et bedre cykelstinet og plante mere skov.Desuden skan vi planlægge alt nyt byggeri med installationer til vedvarende energi, f.eks. solceller på tagene.",4,"Der er blevet bygget for meget, for højt og for tæt af især erhvervsbyggeri, hvor store, grå kasser til lager og logistik skyder op mange steder. Det er også gået ud over de grønne områder, senest ved Olsbækkilen. Og vi har fået en børnehave i Byparken omkring Borgerhuset. Insekter og fugle i Danmark er i krise.Vi skal have mere god natur og mere vild og varieret natur med blomsterplanter, træer, insekter og fugle. Især i Greve, der er en af de kommuner i landet med ringest natur.",3,"Vi bær gøre mere for at støtte vore lokale orkestre. Greve har en stolt tradition for blæserorkestre, og vi skal opprioritere musikken. Desuden skal teaterlivet støttes bedre.I den store sammenhæng er der tale om småpenge, og at finde dem er en øvelse, jeg ser frem til.",0,Nej. Vi skal opprioritere dette område.,3,"Vi er i en demografisk krise, hvor antallet af borgere i den arbejdsduelige alder falder. Vi skal derfor OGSÅ tiltrække udenlandsk arbejdskraft, men medarbejdere i borgernære stillinger skal beherske dansk, hvis de i deres arbejde har direkte kontakt med borgerne.",1,"Der er store problemer på de specialiserede områder, dvs støtte til borgere med psykiske problemer. Såvel børn som voksne. Vi skal sikre en bedre støtte og helst løse problemerne, før de vokser sig store. Vi skal have en ny specialskole til børn med problemer i de normale skoler.",3,"Ældreplejen fungerer overordnet meget godt. Vi skal have fokus på fastholdelse og arbejdsmiljø af og for medarbejderne, så vi sikrer kontinuitet på de forskellige institutioner.",2,"Der er ikke peget på steder, hvor det er oplagt at stramme op.",2,"Vi er for en gratis madordning, men den skal udrulles langsomt og forsøgsvist, så vi sikrer et tilbud, som børnene tager imod.",2,Jeg ser ikke dette som et stort problem,3,Men dette bør ske i nøje samarbejde med forældrerådene og bestyrelserne.,1,"Det er vigtigere lige nu at sikre flere uddannede lærere. Klassekvotienterne er ikke høje på papiret.Vi går ind for to-lærerordning i 1.-3. klasse i dansk og matematik, og det vil sikre, flere lærere pr barn i disse to kritiske fag. Men det kræver flere uddannede lærere og færre vikartimer. Her skal vi sætte ind.",4,"Erhvervskontoret skal gøres selvstændigt igen og flyttes væk fra Rådhuset. Der skal gøres mere for såvel produktionserhverv, herunder logistikklyngen, og for turismen. Vi bør udnytte kommunens kvaliteter til at give turister bedre forhold og bedre muligheder for at orientere sig om attraktionerne.",0,"Vi kan muligvis finde besparelser rundt omkring, men de sparede midler skal omfordeles. Vi har snarere brug for flere medarbejdere end færre.Endvidere skal vi sikre medarbejderne et bedre arbejdsmiljø og bedre fastholdelse af ledere i kommunen.",0,"Vi kan ikke finde midler til de nødvendige reformer, hvis vi får færre penge i kassen, end vi gør i dag.",3,"Vi har en samvittighedsfuld administration, der sikrer, at midlerne og budgetterne holder sig inden for reglerne. Vi har ikke haft grund til at tro, at der har været væsentlige misbrug af midler de seneste 4 år.",1,"Vejret bliver voldsommere i de kommende år ifølge alle klimaforudsigelser. Det er umuligt for en kommune at sikre sig mod alle eventualiteter. Men der er hele tiden projekter med lokale afvandingsløsninger, regnvandsbassiner, og der er en plan for at sikre å-udløbene bedre. Så der er stor opmærksomhed på området.","Miljø og klima, Kultur,  idræt og fritid, Skole/dagtilbud for børn","Med mig får du fokus på:Skoler, renovering og to-lærerordningMere og mere varieret natur med oplevelserEt bedre ungeliv, Gå-udsteder for unge, kollegier og boliger.Tiltrækning af nye, unge borgere","Skoler, renovering og to-lærerordning.For mange unge kan ikke læse og matematik, når de kommer ud af 10. klasse. Jeg vil støtte børnene fra dag 1. Lokalerne skal bringes i ordenMere og mere varieret natur med oplevelser.Naturoplevelser er vigtige for mange mennesker. Vi har for lidt. Jeg vil omdanne kommunens landbrug til natur, så unge familier kan få flere oplevelser. Der skal være gode stier derud.Et bedre ungeliv, Gå-udsteder for unge, kollegier og boliger.De unge har ingen steder at gå ud i Greve. De tager til de nærliggende byer. Jeg vil sikre bedre muligheder for dette. Vi skal fastholde flere unge i kommunen. Derfor vil jeg have flere kollegier og unge-boliger.Tiltrækning af nye, unge borgere er vigtig, for vi står til at blive flere og flere ældre. Med bedre skoler og mere natur får vi sikret to vigtige faktorer i manges liv."
32298,Lonnie Busted,51,False,60,B,Enlig,2,2670 Greve,Førtidspensionist & Frivillig,3,"Jeg mener ikke, at det skal være på bekostning af ældre-området. Der skal tilføjes flere penge til skolerne. Der skal ikke nedskæres på ældreområdet.",0,,1,"Jeg er overbevist om, at pengene kan findes uden skattestigning fx Hjælpe børn med den rette støtte fra start, så vi undgår skoleværing og dermed kan spare 28 Mio kr. på tabt arbejdsfortjeneste til forældre, der er nødt til at blive hjemme, fordi deres børn ikke kan komme i skole. Og vi skal se på kommunens mange bankkonti, som koster en formue i gebyrer. Og så skal vi ikke bruge 50 Mio kr. på Mosede Fortet, for at tiltrække turister - vi er ikke en turist kommune, som kan nyde godt af disse indtægter. Pengene skal primært bruges på vores borgere. Og vi må ikke glemme trafiksikkerheden - Liv er vigtigere end penge!",3,"Hvis der kan findes økonomi til det, mener jeg godt, at kommunen også kan hjælpe til, det vil alt andet lige jo være til gavn for os alle, og ikke kun dem, der bor ved stranden.",2,,3,"Trafiksikkerhed er vigtig, det handler om menneskeliv, men det betyder ikke, at vi ikke skal sørge for økonomi til fx. boliger til unge og ældre - der skal være økonomi til begge dele.",4,Det giver bedre muligheder for flere borgere nemt at kunne komme til et valgsted.,2,,4,,3,"Dog behøver det ikke betyde, at det bliver dyrere. Kommunens CO2-udslip skal nedbringes, men vi skal ikke stige i skat pga. det.",2,"Det er vigtigt at beskytte kommunes grønne områder, men vi har også brug for flere boliger til fx. unge og ældre.",0,,4,,4,"Dog skal de kunne kommunikere på dansk, hvis de skal have med mennesker at gøre.",0,,0,,4,,3,"En god ide at finde penge til det, men det må ikke betyde besparelser på områder som handler om mennesker.",0,,2,"Jeg ved ikke nok om åbningstiderne. Jeg mener, der skal være de åbningstider, som der er behov for, hvis det betyder besparelser på andre områder er det i orden,  men ikke områder der handler om mennesker fx. skoler og plejehjem osv.",3,,4,,0,,0,,0,,2,Jeg ved ikke nok om området til at udtale mig.,"Miljø og klima, Social- og integrationsområdet, Ældre, Sundhed, Skole/dagtilbud for børn","Lige adgang for alle - Alle skal behandles med ligeværd, respekt og reel hjælp.Handicappede - børn - unge skal prioriteres. Herunder skolerne.Åbenhed i kommunen.Mere og bedre natur.","Vil man have en politiker, der sætter ærlighed & mennesker først, kan man med garanti stemme på mig. Jeg lover kun, hvad jeg kan holde - At kæmpe for alle borgere i kommunen!Handicap: ""En mentor hele vejen"".  Den rigtige støtte til skolen fra start, også til specialtilbud. Der skal laves pulje til specialskoler, så det ikke går ud over vores skoler, at et barn skal i specialtilbud.Skoler: To-lærer ordning i 1.-3. kl. i dansk og matematik. Skolerne skal sættes fri.  Bedre læringsmiljø, så vi kan tiltrække uddannet lærere. Mere erhvervpraktik i 7.-9. kl., det vil bla. give de unge større indsigt, til valg af uddannelse.Børn: Bedre skoler - bedre trivsel og læring!Unge: Det skal være fedt at være ung i Greve. Der skal være ungestyrede væresteder, kollegier og diskoteker/bowling, så de kan bo billigt og kunne more sig i fritiden!!!Åbenhed: Byrådsmøderne online. Borgere større indflydelse gennem borgerforslag og høringer!Natur: Grøn omstilling skal være ledetråden i byudviklingen!"
27825,Martin Jensen,29,False,42,B,Gift,2,2670 Greve,IT- konsulent,1,,1,,3,,1,,3,,1,,3,,3,,4,,3,,3,,3,,1,,4,,1,,1,,3,,4,,4,,1,,2,,3,,2,,2,,2,,3,,"Miljø og klima, Social- og integrationsområdet, Ældre, Sundhed, Skole/dagtilbud for børn","Fordi jeg går meget op i klima, sundhed og integration.","Fordi jeg går meget op i klima, sundhed og integration."
6611537,Jens Wrang,5,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6611632,Cevri Ocak,52,False,34,B,Gift,0,2670 Greve,B,1,,3,,3,,3,,3,,1,,2,,1,,1,,3,,4,,4,,2,,1,,2,,2,,3,,1,,4,,1,,1,,3,,2,,1,,3,,1,,"Kultur,  idræt og fritid, Ældre","Vil arbejde for en Inkluderende innoverede by med medborgerskab, der vil sikre en grøn by hvor økonomien er i orden.  Kultur musik og idræt bliver rykket ved samt ældre udvalget er mine prioriteringer","Fordi man ønsker en mandat der vil vise det med handlinger og ikke kun med ord, tør at sige det hvor andre vil tie det. Vil gerne vise samfunds intresse især hos de ældre borgere, da jeg mener de kan aktiviseres yderligere. Det gamle grå guld er vigtigt! Vil lære og lære fra mig især hvad angår gæstfrihed, til de nye borgere der ikke har dansk ophav ligesom jeg. Er flittig smilende med god energi,  tænker altid ud af boksen med gode forslag der inkludere borgenrende som jeg vil inddragede løbende.  Cevri"
13536,Brigitte Klintskov Jerkel,1146,True,56,C,I parforhold men ikke samboende,2,2670 Greve,Medlem af Folketinget,3,"Der skal skabes bedre balance mellem budgetområderne i kommunen. Folkeskolen har i flere år været underprioriteret, det skal vi rette op på. Men vi skal selvfølgelig stadig prioritere en nærværende, tryg og omsorgsfuld ældrepleje. Det ene udelukker ikke det andet. Men vi ligger lavt på skoleområdet, når vi sammenligner med andre kommuners udgifter til området. Det gør vi ikke på ældreområdet.",1,"Børn og unge i Greve kommune skal have de bedste muligheder for at lære, trives og udvikle sig. Derfor vil jeg arbejde for at forbedre skolernes fysiske rammer samt, sikre flere midler til inventar og undervisningsmaterialer - og arbejde for, at der kommer flere penge til efteruddannelse, to-lærer ordning og forberedelsestid, så undervisningen bliver nærværende og grundig i velfungerende rammer.",1,"I Greve byråd vil jeg arbejde for, at skatteprocenten bevares, hvor den er nu. For at undgå at hæve skatten i kommunen, mener jeg, at vi skal kigge på at bruge pengene bedre, udlicitere flere opgaver, fjerne unødigt bureaukrati og administrative byrder. Hvis vi skal spare penge næste år, så er kerneopgaven i forhold til børn, unge og ældre, det sidste jeg vil skære på. Administrative opgaver der kan reduceres eller fjernes - samt unødigt bureaukrati, regler og administrative byrder - er det første jeg vil undersøge om der kan reduceres i. Udlicitering af flere opgaver bør også undersøges.",0,"Vores strand og kystlinje er offentligt område. Regningen for kystsikring kan vi ikke bare tøre af på borgerne der bor tæt på kysten. Det vil være urimeligt. Det er både en statslig og kommunalopgave, at være med til at kystsikre.",3,"Stranden er et offentlig område, og når tangen lugter, så påvirker det en større del af kommunen. Om sommeren bruger vi alle stranden, derfor må vi alle bidrage til strandrensningen. Men vi kan godt undersøge, om det er muligt, at lægge noget af opgaven ud til strandlauget.",3,"Det er vigtigt at huske på her er tale om anlægskroner, og ikke driftskroner som går til at drifte dagtilbud, skoler og ældrepleje. Vi er i gang med at undersøge en billigere løsning end Cowi's forslag. Administrationen skal indhente erfaringer fra andre kommuner, fordele og ulemper ved opstribninger, blomsterkasser, bags mv. og prisestimater. Herefter skal sagen behandles igen.",4,"Vi skal styrke demokratiet og valgdeltagelsen, derfor skal vi ikke reducerer tilgangen til valgsteder.",,,,,1,"Der er stadig mange biler, som ikke kører på EL.",2,"Vi skal forbedre forholdene for fodgængere og cyklister på de strækninger, hvor der er risiko for trafiksikkerheden. Overordnet set synes jeg, at forholdene for bilister er gode i kommunen. Der er huller i veje nogen steder, og de skal lappes, men grundlæggende ser det ok ud.",2,Vi gør allerede en del for at nedbringe vores co2 udslip.,1,Men vi skal tages hensyn til naturen og bevare grønne områder i kommunen.,1,,1,,0,"Det er ikke ligegyldigt, hvilket land udenlandsk arbejdskraft kommer fra.  Vi har for eksempel dårlige erfaringer med folk fra MENAP-landene. Og det er vigtigt, at udenlandske medarbejder kan tale dansk og gøre sig forestålig overfor borgerne.",1,,3,,1,"I Folketinget blev aftalen Ældrereformen vedtaget i december 2024 - det er en aftale som Det Konservative Folkeparti med i. Aftalen sætter nye rammer for ældreplejen og arbejdsgangene for de ansatte. Med Ældrereformen tilfører vi flere penge til kommunerne. Vi åbner op for lokalplejehjem med lokal frihed og ansvar samt større inddragelsen af det omkringliggende samfund. Ældrereformen forventer jeg vil bidrage positivt til, at sikre en værdig pleje, trygge rammer og mere valgfrihed - samt bedre forhold for de ansatte. Jeg vil arbejde for, at aftalen bliver positivt implementeret i kommunen, så vi skaber den bedste hverdag for vores ældre.",1,"Gratis madordning i kommunens skoler vil være en dyr løsning. Når riget fattes penge, skal vi tænke os om i forhold til, hvad og hvor vi bruger pengene.  En gratis madordning vil betyde store besparelser på andre områder.",4,,1,,1,,3,,3,Vi bør kigge på om der kan reduceres i administrationen.,1,"Grundlæggende mener jeg, at pengene ligger bedst i borgernes lommer, frem for at staten opkræver høje skatter og omfordeler midlerne. I Greve byråd vil jeg arbejde for, at skatteprocenten bevares, hvor den er nu. For at undgå at hæve skatten i kommunen, mener jeg, at vi skal kigge på at bruge pengene bedre, udlicitere flere opgaver, fjerne unødigt bureaukrati og administrative byrder. På nuværende tidspunkt er det ikke muligt, at sætte skatten ned.","Trafik, Miljø og klima, Ældre, Sundhed, Skole/dagtilbud for børn",Overvejende enig,"Overvejende uenigDet mener jeg er en statslig opgave, at sørge for, at der følger midler med fra Christiansborg til kommunerne til at sørge for beskyttelsesrum - og det skal fritages fra anlægsloftet, så det ikke går ud over skoler og plejecenter i kommunen."
38248,Jess Eiberg Hansen,126,False,66,C,Gift,2,2670 Greve,"Bankansat, Chef Konsulent",4,"Jeg ønsker ikke at de skæres ned på ældreområdet, men når der er midler til rådighed vil jeg foretrække det anvendes på skoleområdet. Det skyldes at ældreområdet i Greve i en årrække er blevet begunstiget netop på bekostning af skolerne og det øvrige børne og unge område.",0,,2,,1,"Kystsikring er overvejende en offentlig opgave. Det er ikke kun borgere med bopæl tæt på kysten som skal være ansvarlige for kystsikring. Alle borgere vil på sigt nyde godt af at kunne leve med de rigtige løsninger,",0,,4,"Det bliver ikke dyrt, vi skal naturligvis vælge en løsning som er fornuftig og balanceret.  Og selvfølgelig skal en kommune som Greve kunne finde midlerne til at drifte og vedligeholde vores veje som de er sikre at færdes på.",4,,1,,2,"Vi bør forbedre kvaliteten på både cykelstier, veje og fortove. De er generelt i dårlig vedligeholdelse",4,,4,,1,"Der er mange gode tilbud i Greve, og det vil selvfølgelig være rart med mere. Men det er mere presserende behov for at rette op skolerne, og det skal have førsteprioritet",0,Kulturområdet er stort set sparet væk over de seneste år. Det er nu på et niveau hvor der ikke skal spares mere,1,,1,,2,,1,,2,,3,,4,,3,,4,,2,,2,,1,,1,,"Miljø og klima, Social- og integrationsområdet, Ældre, Sundhed, Skole/dagtilbud for børn",Jeg stiller op for at forbedre forholdene for skolerne og sikre at udsatte børn og voksne får den støtte de har behov for. Plejehjemspladser for alle med behov. Kystbeskyttelse,"Jeg stiller op for at forbedre forholdene for skolerne og sikre at udsatte børn og voksne får den støtte de har behov for. Jeg vil sikre gode rammer for undervisning, flere midler til lærernes forberedelse, to-lærer ordning og hurtigere hjælp til børn med særlige behov. Jeg vil arbejde for flere seniorbofællesskaber i Greve Kommune og lokalplejehjem, hvor de har friheden til at skabe den bedste hverdag for vores ældre.  Jeg vil arbejde for en bedre kystbeskyttelse, som sikring mod vildere vejr of havvandstigning, regnvandshåndtering og klimasikring af boliger. Samtidig vil jeg udvikle grønne områder og en ren, indbydende strand, hvor alle har adgang."
120184278,Maikhen Petersen,73,False,65,C,Enlig,3,2670 Greve,Administrativ koordinator,3,,1,,0,,1,,4,,4,"Der skal findes en fornuftig løsning, der kan holdes indenfor en rimelig og realistisk økonomisk ramme.",4,"Det er vigtigt, at flest mulige borgere har let adgang til valgsted.",1,,2,,2,,2,"Nybyggeri skal indgå i en helhedsplan, så der både tages hensyn til grønne områder og fornuftig placering af byggeri.",3,,1,,1,,3,,2,,3,,1,,3,,1,,2,,3,Gerne interessante virksomheder - ikke kun lagerhoteller,2,,3,,2,,3,,"Kultur,  idræt og fritid, Ældre, Sundhed, Skole/dagtilbud for børn, Beredskab og sikkerhed","Børn og unge i Greve Kommune skal have de bedste rammer for læring, trivsel og udvikling. En sund økonomi skal være fundamentet for udvikling. Greve skal være et sted, hvor man kan bo trygt hele livet","Børn og unge først: Børne- og ungeområdet ligger mit hjerte nær. Jeg vil arbejde for, at børn og unge i Greve Kommune får de bedste muligheder for at lære, trives og udvikle sig - både i skolen og i livet. Vi skal styrke fællesskaberne i lokalområderne og skabe meningsfulde alternativer for unge, så vi forebygger vold, kriminalitet og ikke mindst det stigende misbrug af rusmidler. Vores unge skal kunne møde livet med selvtillid og selvværd - ikke afhængighed.Sund økonomi som fundament: Jeg har mange års erfaring med ledelse og økonomi - de seneste 12 år på gymnasie- og folkeskoleområdet.  En ansvarlig økonomi er fundamentet for kommunens udvikling. Jeg vil arbejde for, at midlerne bruges klogt og prioriteres, hvor de gør størst gavn.Boliger til hele livet: I Greve Kommune skal man kunne bo trygt hele livet. Derfor vil jeg arbejde for, at der er plads til alle - fra børnefamilier og unge til ældre, der har brug for gode seniorboliger."
7049,Thomas Klingspor-Bentzen,39,False,56,C,Gift,1,2670 Greve,"Nordic Sourcing Manager,  PostNordkoncernen",2,"Der skal bestemt bruges flere penge på uddannelse af børn og unge, men ikke på bekostning af kernevelfærd. Penge skal findes ved omfordeling og ved at reducere bureaukrati og administration.",1,"Skolerne i Greve har allerede dygtige lærere til at varetage opgaven, men det skal styrkes ved tolærerordning, mulighed for lærernes efteruddannelse. Vi skal have tidssvarende bygninger og rammer om undervisningen. Grønne løsninger skal indtænkes.",1,"Jeg ønsker sammen med Det Konservative Folkeparti at holde skatteprocenten i ro. Pengene har det som udgangspunkt bedst i borgernes lommer. Greve kommune skal bruge pengene smart, vi skal fjerne unødig bureaukrati og vi skal forenkle administration til borgernes bedste.",1,"Konservative arbejder for en fond der der støtte ramte lodsejere, men ar klimasikre Greve Kommene er også kommunal opgave.",4,"Stranden er et aktiv for hele kommunen, som skal holdes ren og attraktiv.",4," i at Strandvejen skal have et spor i hver retning, og det skal etableres smart i etaper, og vi skal i gang nu for at komme i mål, herunder skal klimasikring indtænkes.",4,"Jeg hylder demokratiet, og det skal været let for alle borgere at deltage.",0,"Udviklingen er allerede, at vi har dejlig mange elbiler i kommunen, jeg synes ikke, der skal laves tiltag for at fremme det yderligere",2,"Kommunen har ansvar for at alle kan færdes i kommunen på sikker vis. Det betyder at forhold, tilgængelighed skal renoveres og forbedres hvor det er nødvendigt.",4,"Ja vi skal gå lang for at nedbringe CO2 - og det bliver ikke dyrere at bo i kommunen. Vi kan på samme tid reducere både udledninger og omkostninger vi skal vælge de smarte løsninger, der gør det enkelt for kommunen både ar spare penge og reducere udledninger.",3,"Greve kommune er en grøn kommune, og det skal vi bevare. Det skal indtænkes i udviklingen. Vi skal fastholde den lave byggehøjde ved Strandvejen. Vi skal gøre det lettere at etablere erhverv. Vi har allerede mange arbejdspladser og god infrastruktur, det skal bevares og udbygges.",3,"Vi skal have et bredt udbud af tilbud også til børn og unge, men det få ikke være på bekostning af kernevelfærd. Omfordeling er nøgleord her.",2,"Kultur er vigtigt - men individuelt, jeg tænker det er passende.",4,"Erhvervslivet skal have adgang til den nødvendige arbejdskraft, det giver mere velfærd til os allesammen.",1,"Det mener jeg faktisk ikke. Vi har mange forskellige borgere, der betegnes som socialt udsatte, jeg mener at forebyggelse er bedre en genoprettelse. Når vi bruger pengene rigtigt på udsatte, kan der spares mere i det videre forløb.",4,"Godt udgangspunkt, men vi kan altid gøre det lidt bedre. Jeg ønsker frihed til den enkelte, og vi skal differentiere indsatsen efter behov, som de med størst behov hjælpes først/mest.",4,"Ja det skal være muligt ved omfordeling. Frihed under ansvar, og målrettet pleje til den enkelte.",3,"Der er mange udfordringer for vores børn og unge. Undersøgelser viser det er den bedste måde at integrere i daginstitutioner og skoler, det sætter også en god ramme for bedre trivsel og vi undgår at tabe unge mennesker i uddannelsessystemet.",2,Det skal være muligt at bevæge sig i røgfri miljøer for alle borgere. Jeg er også tilhænger af den enkelte bestemmer over sig eget liv - under hensyntagen til det omkringliggende samfund. Frihed under ansvar.,2,"Åbningstider skal afspejle behov. Når folk tager på arbejde og betaler skat, skal kommunen garantere pasning. Jeg ønsker udvidede åbningstider, men det behøver ikke at koste mere, det må etableres ved omfordeling og smart tænkning i institutionen.",2,"Konservative går ind for to-lærerordninger, der møder behov i undervisningen, det giver mere voksetid for den enkelte elev.",4,", det er de private arbejdspladser, der er grundlag for vores velfærd. Vi skal mindske bureaukrati for vores erhvervsliv.",3,Når vi forenkler administration skal vi have de nødvendige ansatte. Vi skal blive bedre til at se på hvilken værdi der skabes for borgerne. Vi skal stadig understøtte den borgernære velfærd.,1,Konservative og jeg går til valg på at holde skatten i ro.,3,"Konservative ønsker at holde skatten i ro, og vi kan gøre det bedre for de samme penge, når vi indtænker smarte løsninger.",0,"Rettidig omhu skal udvises, og vi er for langsomme fra kommunens side, her skal vi i gang - nu. Det både kan og skal gøres bedre. Klimasikring er vigtig, og skal etableres smart i rigtig rækkefølge.","Kultur,  idræt og fritid, Skole/dagtilbud for børn, Erhverv/administration, Beredskab og sikkerhed","Jeg er borgerlig, jeg kæmper for at bevare det der er værd at bevare, og lave det om der kan blive bedre. Jeg sætter mennesker først. Samfundet skal tilpasses menneskers behov - ikke omvendt.","Jeg er stor tilhænger af frihed under ansvar, vi skal have mulighed for at indrette vores eget liv. Jeg sætter mennesker først. Vi skal opføre os ordentligt overfor hinanden - og kommunen overfor borgerne. Jeg mener borgernes rettigheder skal være i centrum. Samfundet skal tilpasses menneskers behov - ikke omvendt.Jeg kæmper for at bevare det, der er værd at bevare - og lave det om, der kan blive bedre.Jeg ønsker grundliggende at give ansvaret tilbage til borgerne, at give mulighed for at indrette sit eget liv, at sikre en stærk sammenhængskraftJeg ønsker et løft af skoleområdet - både til at ansætte flere lærere (to-lærer ordning) og til energirenovering af bygninger, det giver bedre trivsel. Jeg vil en bedre og mere tryg folkeskole.Jeg vil sikre bedre kystbeskyttelsen, bedre regnvandshåndtering og klimasikring af boliger.Grønne områder skal udvikles, og vores dejlige strande skal bevares. Jeg vil klimasikre Strandvejen."
