id,name,votes,elected,age,party,marital status,number of kids,postal number,occupation,a5,c5,a6,c6,a7,c7,a8,c8,a9,c9,a10,c10,a11,c11,a12,c12,a13,c13,a14,c14,a15,c15,a16,c16,a17,c17,a18,c18,a19,c19,a20,c20,a21,c21,a22,c22,a23,c23,a24,c24,a25,c25,a26,c26,a27,c27,a28,c28,a29,c29,a30,c30,themes,short,long
5005,Sanne Fandrup,106,False,58,B,Gift,3,2750 Ballerup,offentligt ansat,2,,3,,3,,3,,3,,2,,3,,2,,3,,3,,4,,2,,1,,3,,1,,3,,3,,3,,4,,3,,2,,1,,3,,3,,3,,1,,"Miljø og klima, Ældre, Sundhed, Erhverv/administration, Beredskab og sikkerhed","Jeg er optaget af grønne løsninger, som vi kan implementere i hverdagen, klimavenlige indkøb, et styrket beredskab ved kriser,  og en tæt opfølgning på sundhedsreformen.","Grønne løsninger, som vi kan implementere i hverdagen, fx:- Klimavenlige indkøb med fokus på livscyklus- Beskyttelse af grønne områder og træer- Solceller på off. bygningerEt styrket beredskab ved kriser, fx:- Bedre inddragelse af civilsamfunder- Bedre kommunikation af egne pligter og hvad vi kan forvente hjælp til- Introduktionsaftner om egne beredskabskasser o.lign. tiltagEn tæt opfølgning på sundhedsreformen, hvor vi kun har en stemme i det kommende Sundhedsråd som vi deler med 8 andre kommuner - for ændringerne kommer til at betyde anderledes tilbud til Ballerups borgere."
6610976,Miasser Hawwa,114,False,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120493676,Carina Yde,12,False,54,B,Samboende men ikke gift,1,2750 Ballerup,Coach,3,,3,"Hvis borgeren får den tid, der frigives, til anden hjælp, er det i orden.",1,,3,Der er bygget meget tæt og der ved er det blevet vanskeligt at finde plads til rekreative områder og legepladser,4,,4,,1,,2,,3,,2,,2,,3,,0,"Jeg mener kunst og kultur er meget vigtigt, da det kan bruges til at formidle og sætte debatter igang også om emmer der kan være svære at tale om.",4,,0,,1,"For mennesker der stadig ønsker at være aktive,  er det ikke tilfredsstillende.",1,,1,"Det er godt med madordning, men de behøver ikke være gratis for alle.",1,"Jeg ville ønske at alle kunne stoppe med at ryge, men min erfaring er, at der kan selvom de ønsker det.",1,Hvor får vi personale fra.?,3,,2,,1,,0,,4,,1,Jeg mener det skal være en del af beredskabs planen.,"Miljø og klima, Kultur,  idræt og fritid, Social- og integrationsområdet, Sundhed, Beredskab og sikkerhed","Jeg vil kæmpe for at du kan få det optimale ud af dit liv, uanset alder og social status.","Det skal være muligt for alle, at deltage i kulturelle og sociale aktiviteter fordi det kan være vigtigt at høre til fællwsskabet."
120493675,Asger Jung Laursen,18,False,29,B,,0,2750 Ballerup,Energiingeniør,2,"Det er en god ide at indsnævre vejbaner for at sænke hastigheden,  men extra plads burde gå til beskyttede cykelstiger eller ligne.",1,,3,,4,,3,,1,,3,,3,,4,,3,,4,,3,,1,,4,,1,,1,,3,,4,,4,,2,,3,,3,,1,,3,,1,,1,,"Trafik, Miljø og klima",For at fodgængere og cyklister bliver sat over bilister i byplanlægning og for en stremlining af vedvarende energiprojekter.,"Mine 2 mærkesager er 1: Byplanlægning med menesker i fokus ikke biller.2: Der skal gives hurtigere tilladsele til vedvarende energiprojekterNår det kommer til byplanlægning, skal det være ikke kun muligt at bo i Ballerup uden at eje en bil, men også behagligt. For at opnå dette skal offentlig transport, cyklister & fodgængere være forest i køen når der laves lokalplan ændringer.  Dette vil skabe en bedre by for alle også bilisterne, da det vil lede til færre biler på vejene. Ballerup skal gøre mere for at give hurtig tilladelser for at opføre nye energiprojekter om det er en varmvands tank til fjernvarmenettet der tillader at bruge mere solvarme og varmepumper, eller solceller på offentlige bygninger."
120493677,Emil Stokkebæk Andersen,91,False,25,B,Enlig,0,2750 Ballerup,Bartender/Studerende,1,,3,,3,,3,,3,,2,,3,,2,,4,,3,,3,,3,,1,,3,,2,,2,,2,,2,,4,,2,,3,,1,,3,,3,,1,,1,,"Kultur,  idræt og fritid, Erhverv/administration, Beredskab og sikkerhed","Jeg stiller op fordi samfundet ikke går i en retning jeg kan finde mig i. Jeg tror på det bedste i mennesker og at vores samfund skal understøtte den vilje og venlighed, der er i de fleste mennesker.","Jeg stiller op fordi samfundet ikke går i en retning jeg kan finde mig i. Jeg tror på det bedste i mennesker og at vores samfund skal understøtte den vilje og venlighed, der er i de fleste mennesker. Almindelige mennesker bliver mistænkeliggjort og dannelse nedprioriteret. Jeg ønsker en anden retning.  Uddannelse, åbne fællesskaber og langsigtet økonomisk tænkning er utroligt vigtigt for mig. Hellere brug nogle flere penge nu for at spare betydelige summer i fremtiden. Invester i fremtiden.Vi også skal støtte den almene idræt fordi det giver folk i alle aldre en følelse af holdånd, sammenhold og kammeratskab. Men de kunstneriske fællesskaber skal også have kærlighed, de giver de samme ting, bare til en anden del af demografien. At opsætte en musical kræver lige så meget holdånd, som at vinde en fodboldkamp."
6817599,Christell Erichsen,116,False,63,B,Gift,3,2750 Ballerup,Chefkonsulent,3,"Indsnævring af vejbaner skaber bedre mulighed for en  samlet bykerne, der er rar at færdes i. Drømmer om at hovedtrafikken ledes udenom byen, og at der er parkeringspladser nok, men gerne  jorden.",2,"Det bør være op til den enkelte borger. Nogen vil synes det er en fin løsning, mens andre måske ikke synes det er en god ide, og vil savne den menneskelige kontakt.",3,,3,,2,,1,,2,,1,Skal forsat være plads til alle biltyper.,3,,3,Kommunen skal gå foran og være ambitiøs ift. at finde nye klima-løsninger. Vi har råd til det.,4,,4,Investering i kultur- og sportstilbud til børn og unge er en investering i fremtiden.,0,,2,,1,,2,,2,,4,Madordninger er med til at skabe fællesskaber og gode sunde vaner. Og så kan børnene spille en rolle i den daglige forberedelse.,4,,2,,4,"Der skal investeres væsentligt mere i børn og unge - i dagtilbud og skoler, for at vende den aktuelle udvikling. Færre børn i klasserne er et af de greb, der kan gøres brug af.",1,Vi har allerede mange private arbejdspladser.  Der skal sikres balance i trafik m.m. før der trækkes flere arbejdspladser.,2,,2,,1,Der skal planlægges med en længere tidshorisont og investeres mere langsigtet - særligt på børn og ungeområdet.,3,,"Miljø og klima, Kultur,  idræt og fritid, Sundhed, Skole/dagtilbud for børn",Fokus på mennesker ved - Børneløftet - alle børn skal have en voksen at holde i hånden. - Fokus på unge - fællesskaber og frihed- Natur og livskvalitet i centrum for alle borgere,"oAlt for mange børn og unge mistrives, og institutioner og skoler er i underskud. Vi kan gøre det bedre i Ballerup. Vi skal turde investere i fremtidens børn og unge. oDe unge skal møde stærke fællesskaber og opleve sig inviteret til at deltage, og til at skabe nye veje for byens ungemiljøer.oNaturen skal tættere på borgerne - og borgerne tættere på naturen. Vi skal udskifte betonfliser og asfalt med nyttehaver og byggelegepladser - for både børn og voksne. oBorgerinddragelse skaber mening. Vi skal vække demokratiet lokalt. Borgere skal opleve at have indflydelse, og at deltagelse betaler sig."
120493678,Karin Traun,80,False,59,B,Gift,3,2750 Ballerup,"Styring, Regulering og Overvågnings Specialist",3,"Ja, vi mangler P-pladser, og det er kun blevet værre med alt nybyggeriet",3,"Hvis robotstøvsugeren kan frigive lidt kvalitetstid med borgerne, tænker jeg det er en god ide. Hvorimod hvis det bare er en ren spare øvelse tænke jeg ikke det er vejen at gå",2,Jeg har indtryk af at kommunen på dette område gør det som forventes,4,"Vi har de sidste mange år bygget alt for meget, hvilket både har været på bekostning af naturen og borgernes trivsel. Naturen er blevet klemt ud af byen og natur arealer er blevet inddraget til store byudviklingsprojekter i yderområderne.Borgerne bor nu meget tættere, så det er mere sparsomt med lys, privatliv og parkeringspladser",1,"Jeg ville ønske at jeg kunne sige at de har en høj troværdighed, men sandheden er at jeg ofte hører udsagn som jeg syntes at ... uden at politikkerne har sat sig ind i det pågældende område. Det har den konsekvens at flere beslutninger tages på et uoplyst og til tider forkert grundlag",0,"Vi hører igen og igen argumentet fra Borgmesteren om ""at vi bliver flere ældre"" men det er slet ikke så slemt i Ballerup som på landsplan og det andet argumentet at ""Hovedstaden skal vækste"" svarer til en befolkning tilvækst på 5% for Ballerups vedkommende i løbet af ti år.  At vi så allerede på fem år har vækstet med 10% og ser ind i at skulle vækste med yderligere 10-20% er helt uhørt. Kombinerer man de store CO2 udledninger i forbindelse med nybyggeri og inddragelse af grønne arealer samtidigt med at vi står midt i en biodiversitets- og klimakrise finder jeg temmelig frustrerende",3,"Ja det er et problem når firmaer får monopol status, men jeg er ikke enig i at det vil blive dyrere for kommunen",1,Alle skal have mulighed for at kunne parkere bilen.,3,Det kan altid gøres mere sikkert at kunne cykle eller gå,1,CO2 udslippet skal gøres mindre og hidtil har det mest været borgernes køb af elbiler som har bidraget til dette. Kommunen er nødt til at gøre mere selv men det tænker jeg kommer bl.a. i form af solceller varmepumpe anlæg og fjernvarme samt bedre isolering af bygninger.  Men hvorfor behøver det at gøre det dyre at bo i kommunen?,4,"Vi er nødt til at beskytte den natur vi har bedre end vi gør i dag, for det går kun nedad for biodiversiteten for tiden.Faktisk er det sådan at Danmark i dag mister 200-300 milliarder hvert år grundet skader på klima, miljø og biodiversitet",2,Jeg syntes faktisk at kommunen har mange fine tilbud.,1,Kunst og kultur er begge et af elementerne som samler kommunens borgere,1,"Vi har allerede en del udenlandsk arbejdskraft. Jeg ville hellere bruge energien på at opkvalificere vores egne borgere, og etablere flere deltidsstillinger til dem, som ikke kan honorere et fuldtidsarbejde",1,Det er ikke mit indtryk. Jeg mener det er vigtigt at hjælpe der hvor det er muligt til gavn for alle parter.,1,"Jeg hører mest om de plejehjem hvor det ikke fungerer, men det er ikke det samme som at alle plejehjem ikke fungerer.",3,En inddragende ledelse betyder utroligt meget for både medarbejdere og de ældres trivsel men lidt flere penge må der gerne tilføres,3,Jeg er tilhænger af at alle børn har mulighed for at få et godt måltid mad midt på dagen.,4,"Selv passiv rygning er usundt, så hvorfor ikke flere røgfrie områder",3,Jeg tænker ikke at alle kommunens vuggestuer og børnehavers åbningstider behøver at blive udvidet men at forældre skal have mulighed for at kunne vælge blandt flere for at kunne tilgodese netop deres behov,4,Jeg har selv prøvet at stå i en klasse med 27 elever.  Det er mange elever både at holde styr på og nå at give opmærksomhed,1,"Ballerup kommunes befolkning er i dag ca. lige så stor som de ansatte der hver dag pendler til kommunens virksomheder. 50% af kommunens indtægter kommer fra dens borgere,  10% fra virksomhederne og da trængslen på vejene bliver et større og større problem, tænker jeg ikke kommunen skal tiltrække endnu flere private virksomheder.",4,Ballerup kommune er en af de dyreste kommuner i landet. Det må være muligt at etablere en undersøgende proces hvori medarbejdere og politikere inddrages for at kortlægge hvor midlerne gør mest og mindst gavn,2,Skatten i Ballerup er meget høj og hidtil er der blevet lagt penge til siden fordi der er loft over hvor mange penge kommunen kan bruge. Derfor giver det mening at sænke skatten lidt.,1,"Jeg bryder mig ikke om at kommunen leger bygge investeringsselskab i Kildedal, hvor kommunen ejer ca halvdelen af Kildedal arealudviklingsselskab. Det ser jeg ikke som en kommunal kerneopgave. De skulle hellere sænke skatten og lade borgerne selv investeres deres egne penge",3,"Jeg ved at kommunen allerede arbejder med dette, for at blive i stand til at sikre borgere og bygninger","Trafik, Miljø og klima, Sundhed, Skole/dagtilbud for børn","1. Natur og klima skal prioriteres ikke kun for naturen men også vores skyld. 2. Mere plads til forskellighed, særligt blandt børn og unge.3. Frihed og fællesskab hænger sammen.","1. Klima og natur hænger væsentligt sammen, vi har drikkevand der skal prioriteres, vi har søer, årer og render der skal optimeres, vi har lavbund og natur der skal styrkes. Ikke bebygges, både for naturens og vores skyld2. I dag presses børn og unge igennem et på forhånd stramt fastlagt uddannelsessystem, hvilket har den konsekvens at flere og flere børn mistrives. Vi må holde op med at tingsliggøre børn og unge, men acceptere at vi alle er forskellige og forsøge på at få det bedste ud af den enkelte til gavn for os alle.3. Jeg tror på det bedste i mennesker. Jeg tror på at vi alle opnår størst individuel frihed ved at være sammen med andre i større eller mindre fællesskaber hvor vi aktivt passer godt på hinanden. Fællesskaber giver tryghed, og mod til også at ture være os selv.Jeg tænker at jeg vil være rustet til opgaven, da jeg har erfaring inden for emnerne. I dag er jeg lokal formand for Danmarks Naturfredningsforening i Ballerup og derudover har jeg undervist børn og unge"
120493679,Lars Vistrup Skov,41,False,54,B,Gift,4,2750 Ballerup,Hjemmeside- og spiludvikler,1,"Parkeringspladser bør ikke placeret langs vores veje, men på de grunde hvor bilen ""hører hjemme"".",3,"En robotstøvsuger kan ikke erstatte en traditionel støvsuger 100 %,  men er et rigtigt alternativ til ingen støvsugning.",3,,4,,2,Det er svært for mig at stole på de politiske beslutnings troværdighed og rigtighed.,0,,1,,1,,4,,3,,4,,3,,3,,3,,0,,1,,2,,3,,4,,3,,4,,0,,2,,3,,2,,1,,"Miljø og klima, Skole/dagtilbud for børn","Jeg stiller op til kommunalvalget, fordi jeg vil være den stemme, som både naturen og de børn, der ofte bliver glemt i systemet, mangler.","Jeg ønsker kommune hvor naturen ikke bare bevares, men styrkes som et sted for ro, læring og fællesskab men hvor naturen også får plads til at være vild og urørt uden menneskelig påvirkning.Alt for mange børn med særlige behov bliver i dag presset ind i en folkeskole, der ikke giver dem de rammer, de har brug for. Det skaber mistrivsel, isolation og tabte muligheder. Jeg vil kæmpe for et skoleliv, hvor alle børn kan trives, uanset forudsætninger, og hvor der er plads til forskellighed og individuelle løsninger.Jeg ønsker en byudvikling med respekt for lokal identitet, fællesskab og grønne forbindelser. Der er brug for fokus på andet end økonomi."
28681,Annette Randløv,67,False,63,B,Gift,2,2750 Ballerup,Speciallæge i almen medicin (praktiserende læge),4,,4,,1,,3,,3,,1,,3,,1,,4,,4,,3,,3,,2,,3,,2,,2,,0,,4,,3,,2,,3,,3,,2,,1,,2,,3,,"Kultur,  idræt og fritid, Ældre, Sundhed, Skole/dagtilbud for børn","For mig er børn og unges trivsel noget af det vigtigste. Der skal være adgang til 2 lærer/pædagog i klasserne, så børn med særlige behov kan få hjælp tidligt.  Vugggestuer og børnehaver skal bemandes.","Hvis man mener børn, unge og ældre skal behandles bedst muligt er det mine mærkesager"
1033537,Kate Svarrer,57,False,65,B,Gift,0,2750 Ballerup,Jeg beskæftiger mig primært med byplan og natur,1,,1,,2,,4,,2,,0,,2,,1,,2,,1,,4,,2,,1,,2,,0,,2,,3,,3,,2,,3,,3,,2,,2,,3,,3,,3,,"Miljø og klima, Kultur,  idræt og fritid, Social- og integrationsområdet, Skole/dagtilbud for børn, Erhverv/administration","Jeg tror på en fremtid, vi styrker sammen hvor natur og klima betyde lys, luft, sundhed og lærdom.At forebyggende arbejde, gør en forskel for børn/ unges trivsel. Et hvert menneske er unik.",.
121652769,Kasper Halling,123,True,49,B,Samboende men ikke gift,1,2750 Ballerup,Pædagog,1,,3,"Det er generelt en god ide, såfremt borgeren kan acceptere løsningen, men den menneskelige kontakt i en rengøringsopgave må ikke undervurderes, ligesom vi skal acceptere at der kan være en del borgere i den nuværende generation af ""ældre"" der ikke er så bekvemme med teknologien.",3,"Bedre integration bliver en gevinst på den lange bane, både menneskeligt og økonomisk.",4,Vi skal indføre byggestop! Kapaciteten i skoler og dagtilbud er pressede og der er ingen grund til at tiltrække flere borgere før vi har styr på rammerne for de nuværende!,3,,0,Vi skal koncentrere os om de nuværende borgere. Vores institutioner er pressede af for mange børn og skolerne bliver det inden længe.,2,,1,,3,,3,"Alt med måde. Selvfølgelig skal kommunen prioritere at nedbringe CO2 udslippet, men ikke for enhver pris.",4,"De grønne områder vi har tilbage skal bevares!Jeg går ind for et stop for byggeri generelt, dog undtaget institutioner, skoler, plejehjem og idrætsanlæg. Det må dog ikke ske på bekostning af naturen.",3,,2,,3,,0,Man skal måle et samfund på måden det behandler sine svageste...,2,,2,,2,"Intet er gratis. Jeg har selv været godt tilfreds med kommunens muligheder for frokostordning i daginstitutionerne, men jeg har svært ved at tilslutte mig ideen om at gøre disse skattefinansierede. Pengene skal findes et andet sted, og jeg vil hellere bruge pengene på at hæve kvaliteten gennem bedre normeringer, højere pædagogandel mv.Jeg tilslutter mig ønsket om at arbejde videre med en morgenmadsordning i skolerne og evt. derefter se på en prøveordning for frokosten.",2,,2,"Jeg ser gerne de udvide åbningstider der blev sparet væk forrige år tilbageført. Dog må en udvidelse af åbningstiderne ikke ske på bekostning af kvaliteten, som i forvejen trænger til et løft.",3,"Jeg ser gerne, at man sænker klasseloftet i folkeskolen! Dog er der mange andre faktorer at se på. Når eleverne rammer udskolingen, hæves klasseloftet fra 25 til 28, hvilket er uhensigtsmæssigt og kan betyde klassesammenlægninger. Første skridt er at sikre, at klasseloftet sænkes gennem hele skoletiden. Derudover er der uheldige konsekvenser ved den ""enhedstakst"" som er de penge skolerne skal betale tilbage til kommunen når de sender en elev med særlige behov, videre til et specialiseret tilbud. Denne enhedstakst er vi nødt til at gentænke, så vi ikke risikerer uheldige incitamenter til at beholde elever der ikke trives i skolen eller er hjemme grundet skolevægring.",2,,1,,3,"Vi kan ikke her og nu få mere velfærd, da vi allerede udnytter servicerammen 100%. Derfor er jeg umiddelbart tilhænger af at sænke kommuneskatten. Jeg anerkender dog at der de seneste mange år har været mulighed for at udvide servicerammen pga. en stærk økonomi. Det er vigtigt for mig, at vi også fremover har muligheden for at kunne bruge flere penge på borgernær velfærd, hvis vi får muligheden for det!",3,,3,,"Miljø og klima, Kultur,  idræt og fritid, Skole/dagtilbud for børn","Jeg er far, pædagog og engageret forældreaktivist.Gennem bestyrelsesarbejde i HvorErDerEnVoksen og FOLA - Forældrenes Landsorganisation kæmper jeg for bedre rammer omkring vores børn!","Kort efter sidste kommunalvalg fandt jeg ud af hvordan Ballerup Kommune (og andre kommuner) udregnede og præsenterede de normeringer vi forældre præsenteres for på dagtilbudsområdet.  Dette fik mig til at gå ind i bestyrelsen i Distrikt Skovvejen, hvor jeg sad som formand frem til min søn skulle i skole. I tiden her fik jeg lagt kommunens beregninger frem for forældre og politikere, og har jævnligt måttet kæmpe for at holde administration og politikere op på tidligere aftaler. Sideløbende har jeg engageret mig i kampen om bedre normeringer i forældrebevægelsen HvorErDerEnVoksen og FOLA - Forældrenes Landsorganisation. Børneområdet er mit store politiske fokus. Dårlige rammer i dagtilbud giver vores børn ringere muligheder fremad i livet og giver dem en dårlig start på skolelivet.Det specialiserede område trænger også til et gevaldigt løft. gennem mit arbejde som socialpædagog gennem mange år, har jeg oplevet konsekvensen af fejlslagen inklusion og dårlige prioriteringer."
120493680,Lasse Koch Pedersen,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34944,Allan Kristensen,399,True,53,C,,2,2750 Ballerup,Area sales manager,0,,3,,1,,2,,4,,4,,1,,2,,3,,2,,1,,2,,2,,1,,2,,3,,3,,1,,3,,3,,2,,3,,2,,4,,1,,3,,"Trafik, Miljø og klima, Ældre, Skole/dagtilbud for børn, Skat","Jeg har bidraget til at kaste lys på sagen om Moskeen i Ballerup, samt borgmesterens rolle. Uden mit bidrag, var sagen aldrig nået til offentlighedens viden.  Jeg vil arbejde for at gøre alle rigere.","Vi er oprigtige grønne i Det Konservative Folkeparti i Ballerup. Jeg har bare arbejdet på det sted hvor vi får mest co2 reduktion for pengene.  Nemlig på udrulningen af fjernvarme Der har jeg været ret alene! Derfor ønsker jeg din støtte til det forsatte arbejde.  Det er Mega vigtigt at nogle forstår hvor der skal sættes ind. Alt det andet grønne skal vi nok nå i mål med, vi er på vej. Når ja, så skal vi bruge dine skattekroner bedst mulig. Og du skal have lov til at beholde lidt mere, af dine egne penge."
5011,Karsten Kriegel,301,True,51,C,Gift,0,2760 Måløv,Adm. sagsbehandler,0,"Der skal være fremkommelighed, både med bil, cykel og offentlig transport. Vi har et særligt ansvar for de mange der pendler til og fra studie og arbejde i myldretiden. Vi støtter ikke overvejelserne om at indsnævre og hastighedbegrænse fx Ballerup Byvej og Skovlunde Byvej, for trafikken i hovedfærdselsårene må ikke sande til.",3,"Vi skal bruge al den teknologi vi kan, og som fungerer, da vi fremover får sværere ved at rekruttere medarbejdere på social- og sundhedsområdet. Medarbejderne skal bruge deres tid på det der samlet set giver mest værdi for borgerne.",2,,2,,3,,3,,1,,1,Der bør ikke laves p-pladser for særlige målgrupper. P-pladser bør være for alle.,2,"Der skal være fremkommelighed, både med bil, cykel og offentlig transport. Vi har et særligt ansvar for de mange der pendler til og fra studie og arbejde i myldretiden. Vi støtter ikke overvejelserne om at indsnævre og hastighedbegrænse fx Ballerup Byvej og Skovlunde Byvej, for trafikken i hovedfærdselsårene må ikke sande til.",1,,1,,2,,3,"Idrætsfaciliteterne skal komme borgerne til gavn. Ballerup Superarena er en særlig arena til banecykling, der hvert år støttes med ca. 7 mio, men det er kun få skatteydere i Ballerup der benytter anlægget. Vi vil arbejde for en ny finansieringsmodel, hvor det ikke er skatteyderne i Ballerup alene der skal holde hånden under banecyklingen i Østdanmark. Et salg til en privat aktør, der måske endnu bedre vil kunne udnytte bygningens potentiale til andre formål, når den ikke bruges til banecykling, fx konferencer og messer, kan være en del af løsningen.",1,Vi skal hele tiden have integrationen for øje.,1,,3,,1,,1,,2,,2,,1,,2,"Vi har et særligt ansvar for de mange private virksomheder og arbejdspladser, som er rygraden i dansk økonomi og som også bidrager direkte til Ballerups økonomi gennem selskabsskatterne. Vi ønsker at omegnskommunerne også fremadrettet får nogle fornuftige incitamenter i det kommunale udligningssystem, som er med til at sikre plads og gode vilkår for erhvervslivet.",3,,4,"Mange vil have glæde af flere penge i privatøkonomien efter de seneste års store prisstigninger på fx fødevarer. Vi arbejder for at kommuneskatten sænkes fra 25,5% til 25,0% i løbet af den kommende 4-årige valgperiode. Dermed gør vi alle borgerne lidt rigere. Kommuneskatten vil fortsat være højere end i mange andre socialdemokratisk ledede kommuner her til lands. Ballerup har en sund økonomi med penge på kistebunden. Der er potentiale for målrettede besparelser på den centrale administration og på det specialiserede voksenområde, hvor Ballerups udgifter er højere end i sammenlignelige kommuner. Vi ønsker forsigtige, velgennemtænkte og gradvise ændringer, da det er en forudsætning at det ikke må gå ud over kerneopgaverne. Vi vil gøre vores for at holde igen på kommunens udgifter, så borgerne kan leve det liv, de gerne vil.",2,"Kerneopgaverne skal tilbage i fokus. Vi ønsker ikke flere indkøb af kommunale rideskoleheste, kommunal bespisning og hotelophold af ""julemænd"" i september, udkørende kommunale sundhedsbusser, kommunalt udlån af elcykler, kommunale verdensmålsfestivaler, eller ukritisk støtte til alle der ansøger om penge fra vores fælleskasse.",2,,"Kultur,  idræt og fritid, Ældre, Skole/dagtilbud for børn, Skat, Beredskab og sikkerhed",Jeg har valgt at genopstille til Kommunalbestyrelsen og stille mig til rådighed med min erfaring fra mange år i politik og mit engagement.,"Jeg er 51 år og bor i Måløv (Søndergårdskvarteret) sammen med min hustru Britt.Jeg har boet hele mit liv i Ballerup Kommune i forskellige dele af kommunen. Det har givet mig indsigt i de forskellige styrker og udfordringer, som der er i vores respektive bydele.Jeg er meget interesseret i samfundsforhold og holder mig orienteret om nyheder fra ind- og udland.Jeg er et stort foreningsmenneske og brænder for frivillighed og fællesskaber i vores lokalområder. Jeg har i mange år været spejder, leder og foreningsaktiv i flere sammenhænge. Vores foreningsliv og frivillige fællesskaber skaber liv og værdi i vores by.Jeg er udover det politiske arbejde i Kommunalbestyrelsen aktiv i Måløv Menighedsråd og bestyrelserne i Måløv Bylaug og FOF.Jeg synes, at de konservative tanker og værdier skal være repræsenteret i Ballerup Kommune og dette vil jeg fortsat gerne bidrage til. Jeg synes ikke, at jeg er færdig med politik og brænder fortsat for at gøre en forskel for Ballerup Kommunes borgere."
